0.081018,0.14374
0.247572,0.144464
0.128409,0.13106
0.054774,0.128778
0.135198,0.146915
-0.153313,0.152667
0.241557,0.131097
0.089245,0.150618
0.082936,0.154491
0.254628,0.147647
0.017581,0.139207
-0.206204,0.144629
-0.043813,0.148278
0.068123,0.136935
0.072842,0.151896
-0.251528,0.160388
-0.084054,0.156144
-0.181462,0.157997
-0.038836,0.150796
-0.275374,0.133672
0.002245,0.147285
-0.118275,0.16806
0.078215,0.143529
0.174417,0.144318
-0.357696,0.173359
0.091379,0.127704
-0.055009,0.149892
-0.148225,0.159563
0.123609,0.131073
-0.006853,0.160281
0.163047,0.140452
-0.128576,0.148849
0.114347,0.162254
0.072575,0.13542
-0.111689,0.133991
0.062505,0.135675
0.004263,0.177451
-0.037871,0.148873
0.058622,0.13091
-0.041211,0.151445
-0.158438,0.155926
0.004329,0.129438
0.131602,0.142009
-0.189551,0.165469
0.136446,0.158716
0.018213,0.132317
0.092347,0.153779
0.055965,0.141446
-0.038854,0.170418
0.097864,0.147065
-0.191166,0.16687
-0.013892,0.149134
0.22464,0.137539
-0.071545,0.138091
0.093065,0.131164
0.276228,0.1425
0.206543,0.13416
0.093314,0.150003
0.23066,0.134448
0.051674,0.145093
0.019886,0.14074
-0.072334,0.13855
-0.061765,0.157347
-0.165004,0.168826
0.12021,0.165302
0.182613,0.146001
-0.079089,0.169916
0.128228,0.140275
-0.104705,0.158342
0.128885,0.157441
0.123104,0.152977
-0.001895,0.13225
0.052171,0.136791
-0.000645,0.150223
-0.012404,0.159637
-0.23059,0.157566
0.139751,0.147738
0.287474,0.145199
-0.230075,0.130988
0.018185,0.13718
0.119755,0.152555
-0.060824,0.151275
0.305378,0.13124
-0.195695,0.145281
-0.025256,0.157748
0.190074,0.148165
0.234367,0.141549
0.044777,0.145396
0.096853,0.150956
-0.010687,0.145247
0.033417,0.137885
0.241959,0.156386
-0.024041,0.166908
-0.265399,0.143589
0.126975,0.151225
-0.082011,0.132446
-0.166582,0.150414
0.178764,0.141059
0.139539,0.138481
0.035841,0.150149
0.029182,0.150258
-0.12546,0.153664
-0.010675,0.165695
0.250248,0.144354
-0.090344,0.143151
0.178359,0.147065
-0.201819,0.168901
-0.115395,0.155555
0.286827,0.144893
-0.003594,0.149015
-0.032543,0.15482
0.062416,0.144291
-0.027665,0.154396
0.131193,0.147626
0.287818,0.134364
0.1037,0.142408
-0.106379,0.147047
0.015124,0.141665
-0.111173,0.151501
0.010983,0.149295
-0.129979,0.161538
0.120143,0.149106
0.268901,0.139875
0.162573,0.138589
-0.095622,0.146744
-0.007206,0.140823
0.047022,0.16461
-0.115922,0.157953
-0.159503,0.141333
-0.162279,0.154444
-0.02561,0.137062
-0.240319,0.158568
-0.159649,0.15607
-0.248866,0.145756
0.047759,0.167468
-0.120387,0.14928
-0.005247,0.122827
0.101077,0.140376
-0.021192,0.164917
0.171564,0.141677
0.062305,0.150833
-0.069937,0.156956
-0.032694,0.146213
-0.082015,0.14225
-0.171163,0.158842
0.142402,0.152448
0.109208,0.135635
0.06039,0.129103
0.257547,0.141594
0.05114,0.13444
0.011853,0.143897
0.138373,0.133472
-0.259992,0.172026
0.030015,0.131227
0.15704,0.150867
-0.202232,0.136893
-0.019724,0.166985
-0.139391,0.140653
0.104208,0.149483
-0.410687,0.14471
0.122034,0.143202
-0.02836,0.16386
-0.052505,0.140809
-0.041444,0.139468
0.071905,0.152136
-0.04774,0.150118
0.01932,0.135079
0.151393,0.137819
-0.032373,0.147841
0.025236,0.16819
0.074399,0.150716
0.001849,0.131864
0.220704,0.147009
-0.225584,0.147323
-0.043855,0.157924
-0.066317,0.159308
0.051285,0.130043
0.022257,0.136238
0.150605,0.145711
0.189416,0.143586
-0.154797,0.168305
0.003615,0.138422
-0.403943,0.153451
0.012838,0.144475
0.130498,0.144507
-0.200783,0.16335
0.232798,0.12867
-0.114579,0.130283
-0.176301,0.14271
0.0894,0.132472
0.052767,0.153661
0.115083,0.15476
0.186525,0.134844
-0.062967,0.149422
0.11001,0.137297
0.112481,0.152865
-0.033442,0.149091
0.068542,0.139844
0.06302,0.140532
0.031546,0.144295
0.163033,0.146419
0.057534,0.145682
0.092616,0.15303
-0.22934,0.162728
-0.137387,0.16202
0.10068,0.146257
-0.043364,0.143176
0.049395,0.143885
-0.032373,0.160659
-0.077104,0.132847
-0.039347,0.159651
0.208302,0.142481
0.012853,0.149403
-0.189141,0.152789
-0.105211,0.148006
-0.037532,0.141279
-0.024093,0.162866
-0.001595,0.156934
-0.313069,0.15446
0.159281,0.119612
