0.156975,0.125894
0.146501,0.142381
0.146094,0.145536
0.358624,0.129901
-0.123267,0.159484
0.023274,0.142814
0.185638,0.148372
0.380243,0.118014
0.241997,0.122324
0.175144,0.149499
0.159368,0.135894
0.109493,0.154217
0.099226,0.134572
0.130708,0.151447
-0.030087,0.141251
0.342473,0.140582
0.412350,0.132907
0.269632,0.144917
0.031723,0.146400
0.066759,0.138054
0.081619,0.124014
-0.255308,0.127363
0.290941,0.119547
0.260029,0.132985
0.113617,0.128957
0.077435,0.133078
-0.077394,0.144904
0.309837,0.138501
0.125987,0.132815
0.299990,0.140806
0.051139,0.128052
0.232589,0.143217
0.349155,0.133373
0.045348,0.151511
0.172614,0.136824
-0.017134,0.144184
0.034775,0.130886
-0.226220,0.175775
0.022031,0.148992
0.312789,0.142569
0.122070,0.123228
0.209969,0.118840
-0.105162,0.142711
0.025965,0.161170
-0.146315,0.140595
0.230329,0.135650
0.097131,0.142825
0.311361,0.131394
0.211457,0.151717
0.303450,0.124061
0.168568,0.133253
0.262161,0.153458
0.139854,0.147937
0.164689,0.147004
0.123164,0.138662
0.191973,0.142423
0.139920,0.133144
0.342071,0.135133
-0.008281,0.137655
0.106237,0.135284
0.028870,0.128669
0.112672,0.140547
0.466467,0.136976
0.193002,0.131287
0.333585,0.128470
0.149847,0.136654
0.220116,0.142517
0.128826,0.122176
0.189250,0.138807
-0.025117,0.146744
0.077390,0.154384
0.384347,0.142593
0.250142,0.144203
0.054048,0.145108
0.030177,0.140746
0.164239,0.138975
0.308040,0.141258
0.235439,0.140155
0.145554,0.142471
0.197811,0.155350
-0.000034,0.148996
-0.053255,0.144602
0.250856,0.115564
0.274351,0.138241
0.206041,0.154296
0.008118,0.138823
0.173420,0.142443
-0.010943,0.119091
0.271401,0.123221
0.194689,0.141437
0.215821,0.136244
-0.133837,0.154076
-0.028989,0.151620
0.000400,0.145939
0.251081,0.154705
0.410040,0.139501
0.202090,0.148504
0.215408,0.141371
0.138350,0.129744
0.145590,0.135448
0.281297,0.135690
0.298955,0.134326
-0.034408,0.159580
-0.025717,0.139119
0.289422,0.130335
0.385401,0.137416
0.250752,0.157913
0.072900,0.142426
0.113860,0.143660
0.115813,0.139233
0.028542,0.121788
0.064646,0.143626
0.337155,0.143008
0.325849,0.142594
0.258736,0.145747
0.122303,0.129080
0.229289,0.130819
0.052734,0.144563
0.370187,0.138842
0.124934,0.126803
0.290568,0.128022
0.124258,0.124804
0.081085,0.154731
0.179317,0.126593
0.296448,0.132109
0.399151,0.120344
0.110708,0.148852
0.132579,0.141272
0.219811,0.147657
0.052062,0.136984
-0.101093,0.137218
0.139012,0.144185
0.318079,0.121623
0.084730,0.123211
0.080838,0.124549
-0.070824,0.139825
0.224122,0.122349
0.072319,0.153574
0.127350,0.133130
0.302288,0.137362
-0.003167,0.140703
0.208553,0.144707
0.177762,0.128121
0.187776,0.141559
0.357322,0.130470
0.383547,0.141572
0.102899,0.151382
0.098362,0.128823
0.156419,0.150217
0.078262,0.138059
0.234252,0.135624
0.517032,0.132616
0.473285,0.123821
0.159261,0.136981
-0.100677,0.157206
0.211009,0.131894
0.175338,0.123299
0.156839,0.124554
-0.031798,0.152122
0.242948,0.157469
-0.088861,0.140745
-0.039020,0.142384
