0.210599,0.317326,1.756759,2.347552
0.029009,0.180964,2.861274,1.323564
0.382086,0.301917,2.492665,2.268823
0.398547,0.201384,1.788303,1.417571
-0.060784,0.195135,2.258683,1.426408
0.701992,0.247755,-0.593878,1.788588
0.800624,0.341410,-0.949166,2.478056
0.201377,0.256964,0.319470,1.803151
-0.081858,0.189783,0.642800,1.380794
0.426729,0.210391,-0.995721,1.471776
0.040940,0.386196,-0.383951,2.855300
0.023171,0.259875,0.018033,1.898739
0.408952,0.248602,-0.734608,1.785766
0.627957,0.290956,3.187595,2.112197
0.585713,0.314257,0.428324,2.311040
-0.955555,0.664098,5.565805,4.792483
0.091942,0.249863,1.178892,1.856391
0.474739,0.210785,2.797111,1.500511
0.296703,0.173217,-0.296557,1.274829
0.267591,0.300430,-1.503374,2.189914
0.120970,0.210592,1.883235,1.500671
0.011832,0.381724,0.116143,2.760722
0.310135,0.176853,4.411798,1.287038
-0.021040,0.378194,3.308943,2.774178
0.745896,0.388548,0.038104,2.917349
0.323239,0.325031,-0.399657,2.490152
0.220522,0.247231,1.443274,1.782383
0.039667,0.248838,-0.699048,1.787685
-0.232997,0.228066,0.925267,1.704925
0.528973,0.250676,-0.715743,1.831600
0.334104,0.378850,-2.270014,2.724683
0.162748,0.345075,-1.493159,2.595712
0.537906,0.179631,2.180620,1.260869
0.424623,0.202159,-1.179711,1.473261
0.205768,0.270946,-1.546915,1.937495
0.566748,0.245248,-0.214546,1.846009
0.395250,0.293720,-0.345177,2.084904
0.468102,0.317215,-1.664259,2.303419
0.274247,0.354169,-0.021928,2.630665
0.301644,0.246697,0.600721,1.725074
-0.083591,0.303463,3.731101,2.244354
0.060432,0.215114,2.666201,1.518995
0.313082,0.212515,1.332556,1.527350
0.397844,0.266952,1.254735,1.920419
0.144635,0.216209,1.961058,1.540880
-0.110501,0.275867,4.388304,2.034313
-0.072591,0.176040,1.254712,1.292820
0.498410,0.237724,-0.646111,1.759342
0.079476,0.207784,3.772862,1.533180
0.566401,0.290924,1.932649,2.096735
-0.205728,0.326605,1.232447,2.349419
0.417415,0.220047,-3.278151,1.585901
0.077473,0.234404,0.594261,1.689503
0.132199,0.270065,0.950032,1.960067
-0.116176,0.180274,4.008283,1.318947
0.161772,0.135568,2.795504,1.028612
0.121126,0.326763,0.372889,2.469336
0.090524,0.229513,-0.458977,1.629319
0.183441,0.197219,0.816526,1.391061
0.232953,0.259437,1.367852,1.946904
-0.013611,0.179713,2.456446,1.301072
0.261462,0.396703,1.215495,2.870827
-0.011634,0.297752,1.973177,2.172390
0.066246,0.246733,0.864841,1.828388
0.473944,0.242019,2.584117,1.762387
0.260211,0.442963,0.951187,3.322150
0.202812,0.190472,3.036862,1.339659
0.569594,0.395923,2.071822,2.923112
0.571559,0.258874,-0.899731,1.948347
0.320901,0.287581,2.391477,2.096991
0.101608,0.252048,-0.823820,1.787553
0.414505,0.263925,0.285015,1.940538
-0.412381,0.276296,3.016785,1.968373
-0.213882,0.239643,-0.137076,1.696670
-0.082960,0.133665,4.370987,0.983149
0.223845,0.184671,1.593233,1.298590
-0.180339,0.148046,1.955273,1.053429
0.065305,0.279169,0.288458,2.060174
0.280312,0.220432,0.800508,1.620446
0.599231,0.271743,1.398110,1.956757
0.077262,0.190135,0.858853,1.403317
-0.248237,0.445420,2.734320,3.281613
0.120866,0.251661,0.739978,1.828805
0.439620,0.232726,0.348052,1.669406
0.404080,0.226365,0.124773,1.704835
0.401883,0.238463,-0.497337,1.777364
-0.001759,0.312821,5.743144,2.371478
0.262454,0.281330,1.527438,1.910237
0.086748,0.222161,0.126526,1.650849
0.018438,0.197795,0.541572,1.444620
0.312063,0.302443,-3.474947,2.204574
0.310130,0.210404,0.522589,1.458281
-0.172644,0.292641,2.991818,2.111065
-0.180215,0.111150,1.255072,0.785713
-0.076714,0.267269,0.107745,2.004059
0.561967,0.303818,3.252594,2.294957
0.273982,0.302564,3.251227,2.175848
0.172702,0.225513,-1.564310,1.624167
-0.041551,0.349764,1.902759,2.467301
0.036747,0.330311,0.705694,2.417689
0.039508,0.165783,2.697867,1.166292
-0.057227,0.155043,0.889892,1.120640
0.243344,0.182228,1.388506,1.322797
0.075897,0.320400,-0.195864,2.342662
0.017315,0.205035,1.471658,1.468298
0.209077,0.295914,2.400358,2.199400
0.374401,0.176766,-0.072926,1.221715
-0.162332,0.173194,2.403836,1.271778
0.009997,0.226251,3.273532,1.621465
0.115737,0.258523,-0.406784,1.930158
-0.116259,0.216448,0.903279,1.572122
0.149355,0.194450,2.155617,1.385240
-0.053333,0.194549,0.401611,1.448149
0.058109,0.289048,3.693544,2.105278
0.505065,0.370570,-3.233919,2.712594
0.133599,0.267606,1.810829,2.030383
0.078104,0.206381,0.585611,1.503430
0.184640,0.233117,4.473363,1.722207
0.404850,0.233122,2.043408,1.652178
0.295805,0.195824,0.991895,1.446040
0.362227,0.227081,-0.868944,1.693296
-0.034771,0.183303,1.864054,1.336450
0.116665,0.332905,0.387674,2.419158
0.416630,0.287627,1.473475,2.097915
0.089456,0.181535,0.386510,1.321215
0.592118,0.228400,0.703136,1.664129
0.101976,0.314220,3.809264,2.269939
0.180491,0.174944,4.253966,1.304753
0.153712,0.226339,-2.085268,1.649426
-0.367576,0.252485,1.166792,1.899945
-0.097865,0.202780,0.900085,1.478382
0.437473,0.306653,-0.931440,2.256434
0.118375,0.198166,0.744160,1.410285
0.427565,0.285866,1.380094,2.108260
0.158762,0.260205,-1.098006,1.902397
0.056232,0.300524,0.535415,2.207364
0.510342,0.381909,-0.407708,2.712218
-0.048266,0.180250,0.376136,1.249635
0.052331,0.274688,1.294057,2.027978
0.523083,0.321143,0.345251,2.408597
-0.533491,0.241959,0.821575,1.763340
0.378308,0.203094,1.696419,1.446193
-0.221699,0.269825,2.021661,1.970032
-0.247432,0.233593,1.733532,1.749158
0.319546,0.271967,0.824452,2.027815
0.447140,0.323121,1.726754,2.406114
-0.076625,0.308043,2.509593,2.356966
-0.029373,0.227480,-1.565492,1.643270
0.727913,0.356489,0.089730,2.540297
0.108984,0.294194,2.716388,2.158538
0.480048,0.509072,1.756548,3.854450
-0.062776,0.171228,2.236841,1.297551
-0.138235,0.229497,2.894011,1.639003
0.263847,0.273466,0.908595,1.919804
0.013075,0.270372,-0.925044,1.987719
-0.261939,0.248112,0.525218,1.799152
0.330746,0.424081,-2.923542,3.132215
-0.202859,0.254839,4.054850,1.856177
-0.065813,0.165489,-0.964930,1.224915
0.916142,0.341214,3.386789,2.542824
0.156509,0.249923,1.000853,1.813205
-0.051421,0.268913,2.565656,1.986259
-0.277268,0.212942,5.389056,1.514863
0.248031,0.374648,2.746581,2.722026
-0.138930,0.187846,1.241219,1.441927
0.797605,0.282666,-2.034288,2.030055
0.410310,0.327064,1.602356,2.358169
0.417825,0.266124,0.372173,1.955296
-0.035173,0.249011,5.355033,1.787270
-0.091506,0.285213,0.546267,2.063742
0.457945,0.263823,1.480627,1.926289
-0.141506,0.139426,3.592665,1.012495
0.394499,0.172013,0.223333,1.207654
-0.414071,0.409652,1.581364,2.929898
-0.406114,0.335236,2.698728,2.518667
0.274212,0.233008,-1.141149,1.724478
-0.038387,0.207002,1.863770,1.541636
0.247318,0.217415,0.339672,1.613938
0.289598,0.331434,-0.866356,2.325311
-0.098333,0.358102,-0.073746,2.677542
-0.034017,0.215415,3.613409,1.568732
-0.086997,0.220617,-0.325528,1.619313
0.734647,0.235633,2.702310,1.668304
0.694982,0.296957,-0.453844,2.182631
0.512278,0.284459,-0.998265,2.060513
0.248640,0.205192,1.788251,1.462661
-0.182559,0.230024,-0.882814,1.723466
0.586852,0.379965,1.467633,2.786807
0.074175,0.149746,0.481362,1.112156
0.397369,0.272029,-3.306492,1.928408
0.208115,0.268309,-1.667997,1.933683
0.039091,0.234187,0.468433,1.603945
-0.195669,0.264992,-1.010144,1.905775
0.340156,0.245578,0.634829,1.845521
0.117868,0.232951,1.359469,1.662716
0.744769,0.252064,-1.032757,1.862929
0.728369,0.583775,0.407312,4.231436
-0.056536,0.121346,1.775041,0.869287
0.540371,0.356739,1.919541,2.643938
0.278099,0.228731,0.940066,1.659551
0.281557,0.235038,-2.200804,1.744080
0.038061,0.193217,0.421349,1.405249
0.042944,0.233781,3.870485,1.696981
-0.166046,0.153563,0.742544,1.111777
0.033252,0.332293,5.338186,2.441442
0.044159,0.221456,0.064378,1.602568
0.161498,0.243415,0.726308,1.786271
-0.234425,0.264525,1.532835,1.888123
-0.100508,0.179667,-1.006007,1.304667
0.376220,0.179058,-0.668521,1.301517
0.322451,0.284926,-0.151951,2.105099
0.315960,0.201844,0.720467,1.497442
0.594954,0.220852,0.476610,1.629687
0.302450,0.323951,0.321364,2.337618
0.616426,0.253062,-0.057721,1.834220
-0.300388,0.171559,0.786630,1.215055
0.634550,0.247986,1.280979,1.767976
0.371707,0.233475,3.193968,1.696617
0.186068,0.189307,3.878377,1.394903
0.257433,0.318054,-2.820878,2.288519
0.176897,0.351119,3.763736,2.526804
0.281924,0.219188,-0.652704,1.635890
0.210194,0.294411,-4.237054,2.159746
-0.221584,0.165313,-0.830827,1.186725
0.515336,0.311891,1.177718,2.297899
0.208952,0.177883,2.136718,1.271712
0.151240,0.249663,0.523090,1.849220
0.135865,0.179401,1.280873,1.264998
-0.326320,0.376352,3.247434,2.757061
0.365159,0.270336,0.844238,2.047495
-0.051032,0.230761,2.270103,1.631443
-0.056720,0.240793,3.371119,1.781575
0.071342,0.228654,0.602828,1.646992
0.225893,0.361057,1.627432,2.632717
0.280119,0.254979,1.008960,1.912695
0.566173,0.312725,-0.907261,2.154410
0.284439,0.461891,4.063290,3.347985
0.317043,0.266461,0.990304,1.832237
0.128043,0.182178,-0.228793,1.288148
0.010599,0.306935,0.824625,2.220378
0.429812,0.324048,0.421788,2.337907
-0.133278,0.290842,2.225747,2.187034
0.524482,0.237426,2.961429,1.755508
-0.083165,0.353119,4.102314,2.658855
0.428645,0.309798,-2.784955,2.297972
0.056899,0.256415,4.192756,1.819343
0.529879,0.240922,2.303835,1.705060
0.416609,0.283967,1.853653,2.071431
0.129361,0.235865,0.611585,1.652219
0.228572,0.302832,4.705118,2.234383
0.006630,0.286587,1.453148,2.035049
0.102181,0.212502,3.790934,1.550846
0.273433,0.252114,-1.192040,1.850589
0.091651,0.262403,0.529697,1.865325
0.141334,0.223334,1.097418,1.545762
0.602872,0.266001,1.100335,1.928642
0.090930,0.205283,3.364911,1.484333
0.244609,0.288770,3.072712,2.177658
0.325216,0.285701,2.368358,2.086269
0.142090,0.156209,2.252186,1.155920
-0.076548,0.235125,2.207881,1.736803
0.380959,0.294724,1.945916,2.163512
-0.257067,0.281122,5.478299,2.015126
0.113169,0.250614,1.813230,1.814230
0.233957,0.312613,1.597403,2.272360
0.941076,0.393380,3.631556,3.039455
0.454035,0.217080,-0.324281,1.535384
0.178078,0.214688,-0.347365,1.598875
0.291828,0.234013,-0.202392,1.672655
0.083611,0.228973,-0.081901,1.545662
0.146535,0.333894,3.529663,2.482847
0.385547,0.230792,0.667640,1.689094
0.207055,0.329553,-0.311812,2.431370
0.397734,0.249330,0.535600,1.881251
0.463575,0.312134,0.780156,2.263075
0.538740,0.300678,-0.448242,2.232398
0.090859,0.171423,1.730764,1.243019
0.198491,0.224689,4.156289,1.572860
0.207129,0.281482,1.792369,2.019030
0.055924,0.347493,1.093767,2.500915
0.314186,0.214262,1.498052,1.536146
0.142716,0.277719,-1.159698,2.022319
0.149954,0.298865,0.070311,2.161043
0.350942,0.252705,1.384090,1.763134
-0.524308,0.287314,3.159289,2.048622
0.411034,0.260838,0.532112,1.887116
1.130477,0.341583,-1.693654,2.520885
0.302516,0.281417,-1.435476,2.040813
0.056275,0.210143,1.955490,1.517031
0.262446,0.214007,0.501016,1.515547
0.003231,0.263101,2.084471,1.929236
0.234502,0.291554,1.615020,2.111667
-0.109787,0.255626,1.603925,1.853357
0.111275,0.289551,-4.391270,2.088159
0.643127,0.275454,1.881664,1.983077
0.366866,0.235419,1.457653,1.674960
0.366410,0.292333,1.770566,2.143687
0.539706,0.264255,-0.669926,1.931065
-0.213211,0.469250,4.796850,3.364792
1.231572,0.663819,-3.354465,4.933803
0.048757,0.171577,2.672010,1.266071
-0.124651,0.358385,6.246960,2.650051
-0.047887,0.224815,2.290312,1.631096
0.181473,0.433471,-1.141758,3.232665
-0.060459,0.227286,-1.312630,1.639423
-0.384374,0.376172,1.305959,2.802587
0.340865,0.398016,2.563083,2.987963
-0.019440,0.350000,3.388242,2.525577
0.101622,0.286592,1.388405,2.069270
0.034560,0.260114,-2.593870,1.842750
0.084336,0.341735,3.447155,2.473166
0.125619,0.183418,1.980580,1.302991
0.513292,0.238098,2.549580,1.730467
-0.299325,0.143201,0.408027,1.005229
-0.046433,0.346884,2.441391,2.687814
-0.104607,0.298210,4.365070,2.190233
-0.090733,0.241608,0.357434,1.711871
0.924898,0.308361,1.384572,2.245078
-0.108682,0.152008,1.190363,1.076945
0.497558,0.202665,-0.173236,1.436856
-0.165258,0.211523,1.141048,1.584733
-0.536687,0.303973,3.723218,2.197326
0.422289,0.220809,2.702512,1.607292
0.394743,0.197015,1.156655,1.412463
-0.093900,0.248231,2.916814,1.807222
-0.072697,0.252558,-1.026778,1.840067
-0.158102,0.229666,1.528142,1.666285
0.286520,0.255344,-0.782165,1.885553
0.081434,0.263900,2.023452,1.874576
-0.290057,0.305579,2.632724,2.214454
-0.219810,0.234796,0.160919,1.706823
-0.006628,0.210744,1.579610,1.499588
0.023018,0.345174,1.344941,2.584354
0.107733,0.303628,1.278142,2.238704
0.366247,0.185200,2.069052,1.352573
-0.233205,0.180440,3.564345,1.318120
-0.071078,0.190408,0.815502,1.347959
0.513683,0.209015,2.435728,1.489535
0.427572,0.337499,-2.733742,2.487989
-0.252461,0.264918,2.347459,1.873545
1.092964,0.395298,-3.777858,2.939278
0.141307,0.211770,3.447212,1.534575
0.432423,0.369857,-3.104712,2.684592
0.311481,0.180659,1.385662,1.311357
0.104538,0.269756,1.109909,1.998750
0.207558,0.167318,3.235995,1.221274
-0.051175,0.198060,2.404987,1.437157
0.352544,0.238993,-0.479785,1.720990
-0.309292,0.310211,2.276268,2.297335
0.272490,0.366791,-0.245713,2.667119
0.848210,0.310925,4.267029,2.235395
-0.119265,0.149570,4.234340,1.116074
-0.065232,0.227857,-0.528131,1.616695
-0.312799,0.182199,2.641860,1.320640
0.244390,0.312643,-2.212282,2.253231
0.194047,0.196758,1.308107,1.463086
0.676346,0.346103,-0.490543,2.536502
0.158737,0.226283,0.979305,1.653844
0.577619,0.419375,-2.973151,3.072350
0.317123,0.205376,-0.121530,1.469363
0.194128,0.220997,0.957140,1.588325
0.021213,0.335796,-1.086760,2.384975
0.442518,0.192075,3.203668,1.403115
0.023759,0.284735,0.996694,2.010840
0.191667,0.247987,3.854532,1.833804
0.050053,0.282826,1.440345,2.101361
0.301146,0.249008,1.406885,1.815086
0.242552,0.235901,-0.714106,1.736893
-0.057497,0.345014,1.365495,2.433054
0.633546,0.261491,1.329558,1.915240
0.166306,0.204744,-0.237493,1.488569
0.134043,0.167002,1.694775,1.239778
0.166203,0.354876,1.540172,2.601823
0.311454,0.221831,2.182939,1.646244
-0.673881,0.223976,3.253318,1.596886
0.980550,0.400565,1.969919,2.968166
0.305953,0.341700,-2.243137,2.541418
0.153088,0.236381,3.635978,1.687461
0.406778,0.114962,1.942012,0.832757
-0.419444,0.159463,1.616505,1.180246
-0.247339,0.154505,0.925591,1.125967
0.518906,0.346727,-0.932380,2.529676
0.167203,0.237840,3.811691,1.734413
0.232571,0.267481,0.335032,1.949822
0.337223,0.231258,1.480905,1.714814
-0.171299,0.266386,-2.272127,1.995328
-0.047010,0.214894,1.227485,1.547112
1.094052,0.414092,0.043590,3.036076
0.331203,0.208657,-1.419450,1.481081
0.234840,0.248907,-3.939926,1.801220
0.597786,0.316776,-0.312996,2.323525
0.553621,0.248727,2.946473,1.839925
0.119385,0.182758,0.935663,1.289525
0.365826,0.258978,0.082609,1.819950
0.164687,0.201721,0.372137,1.420672
0.201976,0.234630,5.323567,1.677457
-0.188391,0.234521,0.907015,1.708770
0.562801,0.362579,1.027612,2.626059
0.075942,0.272759,0.418548,2.015700
0.265717,0.257439,-0.120297,1.905624
0.150654,0.363946,2.728904,2.628815
-0.151221,0.246407,1.350286,1.758086
0.323009,0.339819,-0.962972,2.553134
0.107018,0.250839,0.616219,1.838942
0.009599,0.263108,-1.151976,1.868806
0.144500,0.333544,2.289473,2.474882
0.376558,0.299529,-0.683884,2.196866
0.307496,0.318470,-0.493729,2.277054
0.194990,0.317907,-0.785892,2.385205
0.445021,0.247610,0.654021,1.789866
0.246510,0.233595,0.243098,1.694364
0.091699,0.277726,2.571496,2.038468
0.408223,0.257551,0.177063,1.917900
-0.108988,0.373842,2.430793,2.651083
0.575366,0.270896,1.436432,1.936355
0.277714,0.196113,-0.805170,1.477917
0.160051,0.184009,0.856938,1.302029
0.430787,0.234551,4.087962,1.697415
0.331255,0.242971,2.045941,1.794624
0.042813,0.248152,0.731639,1.768431
0.090093,0.171849,2.567420,1.262824
0.260809,0.216944,0.015111,1.558038
0.257451,0.300547,1.879991,2.152174
0.303453,0.209888,2.350053,1.517836
0.512022,0.220915,0.926737,1.584459
0.398320,0.258030,2.501765,1.889222
0.085451,0.313789,5.923622,2.278770
0.232401,0.200217,1.296977,1.426525
-0.257630,0.329259,0.964611,2.393888
-0.260084,0.433874,2.923652,3.265640
0.004531,0.203822,3.664897,1.533546
0.140547,0.268146,1.330657,1.953901
0.510483,0.217525,-0.592005,1.590385
0.592943,0.264666,-0.650300,1.960882
0.375548,0.294375,0.307467,2.161927
0.118413,0.424804,1.912839,3.188553
-0.056906,0.262964,-0.361014,1.890924
0.088090,0.174997,0.771625,1.257036
0.382231,0.240652,0.487585,1.710608
-0.093606,0.251033,2.121535,1.761243
-0.093269,0.226650,4.162611,1.683434
-0.185664,0.315217,1.237464,2.288226
0.711513,0.374392,-2.292765,2.746806
0.363612,0.295388,2.519678,2.134402
0.198355,0.278868,-0.017809,1.991705
-0.122135,0.147165,0.477613,1.086075
0.287285,0.293309,0.183330,2.159300
0.318550,0.360975,-0.881061,2.553527
-0.103380,0.184929,2.307442,1.337491
-0.316667,0.229191,2.343942,1.676847
-0.038038,0.276305,0.838519,1.993217
0.092419,0.243618,2.049678,1.778485
0.342311,0.330049,3.197669,2.467141
0.337032,0.191356,2.949663,1.376214
0.317523,0.226038,-0.370238,1.681543
0.468653,0.195084,-1.965291,1.434072
0.181791,0.236824,2.052298,1.683629
0.608537,0.246222,3.010258,1.723719
0.121226,0.236324,2.047166,1.697183
0.013702,0.210675,3.325428,1.494193
0.182712,0.239110,-0.522832,1.729261
0.087706,0.252059,3.351478,1.848006
0.085135,0.266150,3.225833,1.917197
-0.423186,0.195216,0.859402,1.409690
0.079844,0.243114,2.070567,1.736854
0.159226,0.279326,2.132414,1.978895
0.096523,0.337746,2.639280,2.484641
0.587719,0.239560,-1.201090,1.806049
0.238163,0.251577,0.073179,1.842249
-0.053381,0.243255,2.975543,1.792393
0.439726,0.227025,1.918928,1.642282
0.244264,0.256699,-0.759074,1.852216
0.337536,0.310745,-2.144909,2.220358
0.739698,0.461872,-3.597981,3.377955
-0.048435,0.209248,2.080065,1.523481
-0.017923,0.203437,-0.179706,1.437679
0.036083,0.309413,-0.661680,2.282112
0.152698,0.357646,5.952273,2.657483
0.064845,0.275099,2.087172,1.966612
-0.057921,0.278922,2.817072,2.022842
0.605809,0.204148,1.736075,1.439248
0.195083,0.274381,-0.056438,1.923934
0.234071,0.262441,0.599010,1.849861
0.150939,0.151077,1.840881,1.074237
0.312147,0.255097,0.918765,1.887348
0.087975,0.212972,-0.223367,1.497131
0.144661,0.289346,1.544248,2.093922
0.298185,0.254227,2.796321,1.823141
0.123833,0.168762,1.918508,1.217557
0.621177,0.186803,3.540927,1.349453
0.532862,0.349256,0.105234,2.624299
0.245295,0.310292,-0.146008,2.313463
0.408243,0.274860,2.904359,1.968454
0.059395,0.389030,-3.146396,2.755899
0.120330,0.215947,-0.233772,1.651314
0.289671,0.147519,0.653149,1.058291
0.402609,0.235619,0.365059,1.757932
0.154190,0.198383,0.811815,1.460900
0.485514,0.287137,-0.871877,2.082429
0.826011,0.380368,-2.077255,2.767405
0.733214,0.334193,1.008578,2.332516
0.481716,0.238857,-2.277987,1.772811
1.188005,0.470898,2.720328,3.462409
-0.074224,0.161019,3.789563,1.126691
0.185110,0.202471,-0.047166,1.434868
0.054866,0.264725,0.740445,1.933939
0.457278,0.243405,-2.472404,1.763343
-0.243829,0.173488,2.005409,1.268213
-0.136617,0.135808,0.614035,1.025808
0.300752,0.309900,-0.735309,2.300523
0.462193,0.269925,-0.726296,1.982981
-0.177477,0.254864,1.716795,1.891708
0.340507,0.207144,2.272022,1.585312
0.442803,0.333871,-0.217768,2.365835
0.526658,0.272816,4.269558,1.988810
0.635301,0.436575,-3.001594,3.320338
0.122837,0.183885,2.541251,1.354590
-0.317709,0.184471,0.352010,1.296833
0.069886,0.197825,2.387695,1.419455
0.405074,0.324039,0.053421,2.335839
0.003718,0.254572,0.148873,1.854714
0.260299,0.263830,2.735431,1.903918
0.339873,0.300803,2.711436,2.257519
0.292240,0.204299,1.062005,1.475037
0.522268,0.132197,0.104604,0.957810
0.402853,0.292064,-0.724210,2.077763
0.128357,0.215706,-0.033624,1.560691
0.057206,0.323924,5.049759,2.383148
-0.008916,0.244882,3.003328,1.790735
0.241973,0.267312,0.277906,1.978113
0.289665,0.278274,2.216440,2.020749
0.145326,0.245030,2.727207,1.734966
-0.075483,0.292536,1.359089,2.154813
-0.157977,0.289806,-1.520443,2.196763
-0.295592,0.264017,0.587163,1.900308
-0.022814,0.354712,1.517245,2.576081
0.169651,0.383877,2.394248,2.814175
0.063276,0.325511,1.206129,2.321959
0.241657,0.327217,3.709130,2.328582
0.277192,0.254089,-0.147328,1.878963
0.012130,0.383865,3.012369,2.773718
0.127331,0.254929,-3.574139,1.853686
0.135164,0.308359,1.392428,2.212141
0.629550,0.277674,0.132619,2.057781
