0.187690,0.136620
-0.168240,0.170240
0.084790,0.130270
0.053340,0.128890
0.262720,0.139360
0.163790,0.121140
-0.171600,0.135180
0.108560,0.122580
0.087390,0.131220
0.311790,0.122260
0.164410,0.127530
0.150470,0.120710
0.085640,0.124580
0.076850,0.121650
0.237810,0.119070
-0.002160,0.131810
0.393930,0.105240
0.245780,0.142580
0.103400,0.128510
0.312220,0.118490
0.042190,0.134110
0.132850,0.123310
0.120660,0.138980
0.124830,0.132660
0.090010,0.123490
0.214130,0.133300
-0.202340,0.133960
0.024210,0.115870
-0.137810,0.143420
0.036720,0.135360
0.198440,0.129830
0.413390,0.110810
0.302980,0.113930
0.195710,0.119610
0.119320,0.124930
0.005590,0.132850
0.103320,0.130090
0.009080,0.120280
0.216620,0.119040
0.131160,0.118690
0.151080,0.126780
0.200130,0.120480
0.224070,0.120680
-0.043300,0.116630
0.146710,0.124340
0.259420,0.119090
-0.146290,0.140430
0.317940,0.111890
0.068470,0.147980
0.172350,0.113720
0.241350,0.121170
0.165700,0.119010
0.091270,0.111980
0.151460,0.114400
0.209710,0.121980
0.097360,0.120250
0.276710,0.119610
0.170350,0.120590
0.211720,0.122130
0.314390,0.115550
0.042520,0.114200
0.419140,0.105080
0.230170,0.116150
-0.020510,0.112590
0.197220,0.113500
0.068560,0.119700
-0.092710,0.137920
0.143890,0.125580
0.044330,0.131470
0.180940,0.125620
0.194180,0.113160
0.082380,0.121860
0.057620,0.120610
0.161040,0.113730
-0.085690,0.133500
-0.092000,0.139810
0.110590,0.131440
0.149180,0.114240
0.079170,0.136190
-0.014270,0.121370
0.192280,0.117820
0.202920,0.131950
0.265960,0.129030
0.253750,0.107810
0.263580,0.110090
0.035370,0.134200
0.044040,0.114560
0.014520,0.116490
0.097790,0.120460
-0.164500,0.124980
0.327050,0.132600
0.151470,0.124190
0.191930,0.116230
-0.004350,0.128790
0.078870,0.132560
0.061060,0.137360
0.016240,0.142440
0.157490,0.121950
-0.077850,0.143050
0.448630,0.123960
0.423670,0.126560
0.083150,0.123220
0.062060,0.121620
0.182600,0.126820
0.042730,0.126710
-0.036630,0.135200
0.302350,0.117620
0.043040,0.128900
0.037120,0.113170
0.290590,0.117470
0.092660,0.142360
0.278110,0.133840
-0.052970,0.135160
0.360940,0.118970
0.110530,0.124830
0.131490,0.129730
0.113000,0.117550
0.160200,0.138470
0.058220,0.106950
-0.046620,0.128960
0.202720,0.113510
0.300750,0.119370
0.281280,0.118810
-0.048750,0.143360
0.108940,0.128270
0.277630,0.125040
0.082420,0.124280
0.276700,0.119730
0.150140,0.122510
-0.004920,0.132950
0.081860,0.131240
0.030850,0.121740
0.016190,0.126210
0.131790,0.136070
0.083020,0.146880
0.084970,0.115040
0.294070,0.118100
0.161270,0.114090
-0.034490,0.126540
0.128620,0.124430
-0.006210,0.122540
-0.126960,0.124760
0.232390,0.140450
0.073860,0.141930
0.109260,0.112710
0.143120,0.121580
0.068490,0.120320
-0.038900,0.132930
0.287570,0.108880
0.064040,0.118740
0.066800,0.127840
0.047700,0.138360
0.017020,0.119020
0.169300,0.125100
0.310590,0.113450
0.082880,0.121620
0.068490,0.123190
0.311960,0.127130
0.124270,0.140130
0.220840,0.124310
0.111600,0.123370
-0.074320,0.135820
0.217060,0.115220
0.055790,0.130290
0.211750,0.116470
0.153180,0.114820
0.160620,0.121920
0.245580,0.110380
0.234310,0.114800
0.347390,0.107940
0.080420,0.135460
0.084560,0.132890
0.134270,0.145650
0.058700,0.129070
0.074450,0.130190
0.226350,0.136250
0.168430,0.126410
0.124940,0.131870
0.146180,0.121520
0.321970,0.120770
0.173330,0.130830
0.200220,0.115620
0.062750,0.127030
0.172010,0.131340
0.036400,0.140900
0.279570,0.131800
0.232900,0.112720
0.115770,0.134800
0.220300,0.117740
-0.008050,0.123500
