-0.188964,0.207774
-0.05654,0.174525
-0.060525,0.181454
-0.04299,0.159381
0.093226,0.190169
0.026553,0.189195
-0.245167,0.199436
-0.26375,0.213891
0.077964,0.198719
-0.043079,0.165706
-0.127017,0.196385
-0.141408,0.168134
-0.071431,0.189194
0.026997,0.162793
-0.114853,0.184564
-0.068382,0.191048
-0.185023,0.190898
-0.283069,0.209828
-0.308799,0.187903
-0.175833,0.203931
-0.17526,0.197058
-0.094293,0.191445
-0.56524,0.213179
-0.465531,0.205124
-0.223984,0.18405
-0.035399,0.199875
-0.241377,0.204268
-0.15472,0.183872
-0.320003,0.186117
-0.202412,0.202777
0.033827,0.16366
-0.226135,0.208895
0.052274,0.168906
0.368923,0.148573
0.178882,0.180309
-0.291382,0.19517
-0.073209,0.200467
-0.113484,0.200362
0.001627,0.194366
-0.33672,0.188919
-0.316205,0.196768
0.173184,0.168843
-0.126342,0.172417
-0.260981,0.166529
0.003095,0.19511
-0.539223,0.210415
0.196759,0.177662
0.082959,0.20078
0.1205,0.180185
0.083734,0.183313
-0.351095,0.196484
-0.455436,0.203461
-0.25859,0.212833
-0.268573,0.181669
-0.195523,0.183404
-0.045358,0.193368
-0.208292,0.225235
-0.04742,0.179142
-0.092975,0.194128
0.077236,0.18474
0.00083,0.166952
0.334686,0.15914
0.041743,0.192587
-0.308968,0.217601
-0.046069,0.173597
-0.075527,0.168765
0.054613,0.188531
0.234859,0.177845
-0.401142,0.189223
0.162229,0.188925
0.194072,0.173638
0.003726,0.205363
0.020796,0.190261
-0.06413,0.186697
-0.009711,0.179903
-0.20275,0.194022
0.039006,0.170934
-0.429529,0.226934
-0.339081,0.194674
0.060592,0.197986
0.054785,0.171922
-0.000875,0.197448
0.117152,0.177385
-0.460649,0.198794
-0.078967,0.189774
-0.005022,0.187657
-0.321566,0.181447
-0.132635,0.178237
-0.136255,0.196809
-0.356181,0.18462
-0.138759,0.196347
-0.193181,0.183817
-0.216342,0.195822
0.104995,0.18137
-0.285585,0.1958
-0.094985,0.175609
0.027451,0.164023
-0.036417,0.182587
-0.090951,0.198595
0.012117,0.197803
0.04478,0.171391
-0.054792,0.193445
0.09428,0.189894
-0.399412,0.189465
0.221797,0.152068
-0.006512,0.181669
0.124694,0.186009
-0.216545,0.173543
-0.10815,0.189108
-0.29548,0.203289
-0.434477,0.20632
-0.352284,0.185135
0.006596,0.187855
0.1439,0.156217
-0.209778,0.212527
0.048406,0.197161
-0.246007,0.205719
-0.007351,0.172148
0.065518,0.145619
-0.29839,0.186042
-0.100333,0.195618
-0.132272,0.206635
-0.161716,0.195043
0.252531,0.176913
